LSOA_ID,traffic_signals,surveillance,traffic_sign,total_facilities,Road_Length,total_per_km
E01000438,0.0,0.0,0.0,0.0,4656.952134,0.0
E01000439,0.0,0.0,0.0,0.0,5088.037214,0.0
E01000440,0.0,0.0,0.0,0.0,3874.946948,0.0
E01000441,0.0,0.0,0.0,0.0,3899.838436,0.0
E01000442,0.0,0.0,0.0,0.0,5243.692661,0.0
E01000443,0.0,0.0,0.0,0.0,4936.109718,0.0
E01000444,0.0,0.0,0.0,0.0,9072.676652,0.0
E01000445,0.0,0.0,0.0,0.0,6173.095071,0.0
E01000446,0.0,0.0,0.0,0.0,5475.329527,0.0
E01000447,0.0,2.0,0.0,2.0,10120.1977,0.1976245977882428
E01000448,0.0,0.0,0.0,0.0,4867.591787,0.0
E01000449,0.0,0.0,0.0,0.0,6196.71097,0.0
E01000450,0.0,0.0,0.0,0.0,3274.185064,0.0
E01000451,0.0,0.0,0.0,0.0,3054.716986,0.0
E01000452,0.0,0.0,0.0,0.0,2396.375581,0.0
E01000453,0.0,0.0,0.0,0.0,2629.17871,0.0
E01000454,0.0,0.0,0.0,0.0,3326.933603,0.0
E01000455,0.0,0.0,0.0,0.0,3455.528816,0.0
E01000456,0.0,0.0,0.0,0.0,2621.158323,0.0
E01000457,0.0,0.0,0.0,0.0,6073.67976,0.0
E01000458,0.0,0.0,0.0,0.0,3959.147743,0.0
E01000459,0.0,0.0,0.0,0.0,5204.711204,0.0
E01000460,0.0,0.0,0.0,0.0,5273.029649,0.0
E01000461,0.0,0.0,0.0,0.0,4649.79124,0.0
E01000462,2.0,0.0,0.0,2.0,6133.307406,0.3260883349892865
E01000463,0.0,0.0,0.0,0.0,4306.456041,0.0
E01000464,0.0,0.0,0.0,0.0,1744.773447,0.0
E01000465,4.0,0.0,0.0,4.0,3959.049493,1.0103435198454591
E01000466,4.0,3.0,0.0,7.0,23488.88815,0.29801325440770177
E01000467,0.0,0.0,0.0,0.0,2859.141529,0.0
E01000468,0.0,0.0,0.0,0.0,5283.731946,0.0
E01000469,0.0,0.0,0.0,0.0,4266.679429,0.0
E01000470,3.0,0.0,0.0,3.0,5476.430297,0.5478020968592271
E01000471,0.0,0.0,0.0,0.0,2138.040966,0.0
E01000472,4.0,0.0,0.0,4.0,5590.986055,0.7154373058081255
E01000473,5.0,4.0,0.0,9.0,3718.413221,2.420387263355204
E01000474,0.0,0.0,0.0,0.0,3113.793095,0.0
E01000475,2.0,4.0,0.0,6.0,7105.432798,0.8444242835832391
E01000476,0.0,0.0,0.0,0.0,4654.930538,0.0
E01000477,0.0,0.0,0.0,0.0,6428.556188,0.0
E01000478,0.0,0.0,0.0,0.0,3188.414624,0.0
E01000479,0.0,0.0,0.0,0.0,5331.561112,0.0
E01000480,0.0,0.0,0.0,0.0,5468.292427,0.0
E01000481,4.0,0.0,0.0,4.0,4342.075998,0.9212183300896706
E01000483,3.0,0.0,0.0,3.0,2768.652202,1.083559718274791
E01000484,0.0,0.0,0.0,0.0,3734.251274,0.0
E01000485,0.0,0.0,0.0,0.0,2996.504291,0.0
E01000486,1.0,0.0,0.0,1.0,11867.42381,0.08426428650482315
E01000487,1.0,0.0,0.0,1.0,4673.484668,0.21397309952617138
E01000488,0.0,0.0,0.0,0.0,2290.585262,0.0
E01000489,4.0,0.0,0.0,4.0,3783.563117,1.0572045123358782
E01000490,4.0,0.0,0.0,4.0,1966.654015,2.0339113893401324
E01000491,0.0,0.0,0.0,0.0,4228.491179,0.0
E01000492,0.0,0.0,0.0,0.0,2218.0169,0.0
E01000493,0.0,0.0,0.0,0.0,2973.706962,0.0
E01000494,4.0,0.0,0.0,4.0,3626.039588,1.1031319164957776
E01000495,1.0,0.0,0.0,1.0,2050.059095,0.4877908165861921
E01000497,2.0,0.0,0.0,2.0,4597.115815,0.4350553870046452
E01000498,0.0,0.0,0.0,0.0,3342.489874,0.0
E01000499,1.0,1.0,0.0,2.0,9881.464653,0.20239914529196867
E01000501,0.0,0.0,0.0,0.0,2738.604645,0.0
E01000502,0.0,0.0,0.0,0.0,3327.698498,0.0
E01000503,0.0,0.0,0.0,0.0,3885.921928,0.0
E01000504,0.0,0.0,0.0,0.0,2453.985737,0.0
E01000505,0.0,0.0,0.0,0.0,2566.191686,0.0
E01000506,5.0,0.0,0.0,5.0,4076.07748,1.2266695185588081
E01000507,0.0,0.0,0.0,0.0,2670.378106,0.0
E01000508,0.0,0.0,0.0,0.0,4235.544365,0.0
E01000509,0.0,0.0,0.0,0.0,3718.200628,0.0
E01000510,0.0,0.0,0.0,0.0,4061.640405,0.0
E01000511,0.0,0.0,0.0,0.0,2904.919887,0.0
E01000512,0.0,0.0,0.0,0.0,2863.742019,0.0
E01000513,0.0,0.0,0.0,0.0,3125.479265,0.0
E01000514,0.0,0.0,0.0,0.0,2417.179964,0.0
E01000515,1.0,0.0,0.0,1.0,4288.377694,0.23318841560973758
E01000516,2.0,0.0,0.0,2.0,3751.560065,0.533111549688063
E01000517,0.0,0.0,0.0,0.0,3562.571326,0.0
E01000518,1.0,0.0,0.0,1.0,5835.982738,0.17135074671977207
E01000519,1.0,0.0,0.0,1.0,5216.799075,0.19168842533963223
E01000520,0.0,0.0,0.0,0.0,3729.107685,0.0
E01000521,3.0,0.0,0.0,3.0,3146.755713,0.9533628516526667
E01000522,0.0,0.0,0.0,0.0,2387.310911,0.0
E01000523,2.0,0.0,0.0,2.0,2817.299415,0.7098996966213476
E01000524,4.0,1.0,0.0,5.0,3358.099866,1.488937256042879
E01000525,4.0,0.0,0.0,4.0,2212.375985,1.8080109471085224
E01000526,7.0,0.0,0.0,7.0,3310.294741,2.1146153281460927
E01000527,0.0,0.0,0.0,0.0,2544.236352,0.0
E01000528,3.0,0.0,0.0,3.0,2417.364698,1.241020853196889
E01000530,0.0,0.0,0.0,0.0,3205.25243,0.0
E01000531,4.0,0.0,0.0,4.0,1886.327879,2.1205221237150575
E01000532,2.0,1.0,0.0,3.0,2230.874397,1.344764189339522
E01000533,0.0,3.0,0.0,3.0,3214.0058,0.9334146192268851
E01000534,0.0,0.0,0.0,0.0,2423.78158,0.0
E01000535,6.0,2.0,0.0,8.0,3373.62162,2.37133884623374
E01000536,9.0,2.0,0.0,11.0,5225.45113,2.105081403756234
E01000538,0.0,0.0,0.0,0.0,4178.230368,0.0
E01000539,0.0,0.0,0.0,0.0,3537.797767,0.0
E01000540,0.0,0.0,0.0,0.0,3838.631185,0.0
E01000541,4.0,0.0,0.0,4.0,3979.225509,1.0052207372899609
E01000543,0.0,0.0,0.0,0.0,4345.393018,0.0
E01000544,1.0,0.0,0.0,1.0,1746.358546,0.5726200969958205
E01000545,4.0,0.0,0.0,4.0,1720.241009,2.325255577022464
E01000546,0.0,0.0,0.0,0.0,1867.943535,0.0
E01000547,0.0,0.0,0.0,0.0,1751.222168,0.0
E01000548,10.0,0.0,0.0,10.0,2152.948877,4.644792129915494
E01000549,0.0,0.0,0.0,0.0,1795.901138,0.0
E01000550,2.0,0.0,0.0,2.0,2191.555839,0.912593676332059
E01000551,0.0,0.0,0.0,0.0,2081.101721,0.0
E01000552,2.0,0.0,0.0,2.0,2330.758216,0.8580898637492993
E01000553,3.0,0.0,0.0,3.0,2506.131183,1.1970642320522134
E01000554,0.0,0.0,0.0,0.0,2987.171751,0.0
E01000555,0.0,0.0,0.0,0.0,3047.327426,0.0
E01000556,6.0,0.0,0.0,6.0,2103.593449,2.8522621625639033
E01000557,1.0,0.0,0.0,1.0,1955.944875,0.5112618524077781
E01000558,2.0,0.0,0.0,2.0,2565.309457,0.7796330359062797
E01000559,0.0,0.0,0.0,0.0,1505.701925,0.0
E01000560,0.0,0.0,0.0,0.0,2383.678401,0.0
E01000561,2.0,0.0,0.0,2.0,2395.682617,0.8348351262424342
E01000562,1.0,0.0,0.0,1.0,5847.144898,0.17102363930506448
E01000563,2.0,0.0,0.0,2.0,4837.982625,0.4133954491000265
E01000564,1.0,3.0,0.0,4.0,3118.345763,1.2827313915798118
E01000565,2.0,0.0,0.0,2.0,2596.375797,0.7703045153598002
E01000566,0.0,0.0,0.0,0.0,2589.574581,0.0
E01000567,0.0,0.0,0.0,0.0,3489.05554,0.0
E01000568,7.0,0.0,0.0,7.0,7829.797621,0.894020553127142
E01000569,0.0,0.0,0.0,0.0,2945.395019,0.0
E01000570,0.0,0.0,0.0,0.0,2446.486811,0.0
E01000571,0.0,3.0,0.0,3.0,4028.421705,0.7447085284731877
E01000572,0.0,0.0,0.0,0.0,2591.386297,0.0
E01000573,0.0,0.0,0.0,0.0,3796.947779,0.0
E01000574,0.0,0.0,0.0,0.0,2213.669984,0.0
E01000575,1.0,0.0,0.0,1.0,4181.526863,0.23914709453344482
E01000576,0.0,0.0,0.0,0.0,2887.860709,0.0
E01000577,0.0,0.0,0.0,0.0,5546.955986,0.0
E01000578,2.0,0.0,0.0,2.0,4740.713222,0.42187744888652956
E01000579,0.0,0.0,0.0,0.0,1988.932741,0.0
E01000580,0.0,0.0,0.0,0.0,5169.906232,0.0
E01000581,2.0,0.0,0.0,2.0,2466.728888,0.8107903587335781
E01000582,1.0,0.0,0.0,1.0,2599.024786,0.3847597011720072
E01000583,4.0,0.0,0.0,4.0,3206.813743,1.247344036968598
E01000584,0.0,0.0,0.0,0.0,1577.439827,0.0
E01000585,0.0,0.0,0.0,0.0,1570.912007,0.0
E01000586,13.0,2.0,0.0,15.0,3390.662166,4.423914641338526
E01000587,1.0,0.0,0.0,1.0,3308.774387,0.3022267108718404
E01000589,0.0,0.0,0.0,0.0,6124.068628,0.0
E01000590,0.0,0.0,0.0,0.0,4357.513189,0.0
E01000591,0.0,0.0,0.0,0.0,5523.522601,0.0
E01000592,1.0,0.0,0.0,1.0,2989.373759,0.3345182237548369
E01000593,0.0,0.0,0.0,0.0,2812.464404,0.0
E01000594,0.0,0.0,0.0,0.0,4449.891014,0.0
E01000595,4.0,0.0,0.0,4.0,3222.633001,1.2412210756728361
E01000596,2.0,0.0,0.0,2.0,3633.859246,0.5503790500970879
E01000599,4.0,0.0,0.0,4.0,1913.034316,2.0909191050810194
E01000601,4.0,0.0,0.0,4.0,10330.72621,0.387194464231184
E01000602,4.0,0.0,0.0,4.0,2735.190185,1.4624211588416476
E01000603,5.0,0.0,0.0,5.0,2448.746056,2.0418613795206864
E01000604,0.0,0.0,0.0,0.0,3265.720752,0.0
E01000605,3.0,1.0,0.0,4.0,4328.675131,0.9240702706825518
E01000606,1.0,0.0,0.0,1.0,2176.053605,0.45954750273718553
E01000607,0.0,0.0,0.0,0.0,3548.591443,0.0
E01000608,2.0,1.0,0.0,3.0,7087.997993,0.42325068417947564
E01000609,1.0,0.0,0.0,1.0,3614.423391,0.27666930290735275
E01000610,0.0,5.0,0.0,5.0,3979.453908,1.2564538038619746
E01000611,0.0,0.0,0.0,0.0,1999.682439,0.0
E01000612,0.0,2.0,0.0,2.0,4038.229222,0.495266585934284
E01000613,0.0,0.0,0.0,0.0,2861.860628,0.0
E01000615,0.0,0.0,0.0,0.0,9638.888965,0.0
E01000616,1.0,0.0,0.0,1.0,2992.701337,0.33414627368143557
E01000617,0.0,0.0,0.0,0.0,4133.684215,0.0
E01000618,0.0,0.0,0.0,0.0,2639.572951,0.0
E01000619,0.0,0.0,0.0,0.0,4347.139477,0.0
E01000620,2.0,0.0,0.0,2.0,5584.231406,0.3581513469966685
E01000621,7.0,1.0,0.0,8.0,4003.162149,1.9984201744109764
E01000622,1.0,0.0,0.0,1.0,4580.769317,0.21830394215417767
E01000623,0.0,0.0,0.0,0.0,4532.688147,0.0
E01000624,0.0,0.0,0.0,0.0,5477.80899,0.0
E01000625,2.0,0.0,0.0,2.0,3884.386015,0.5148818866808736
E01000626,2.0,0.0,0.0,2.0,3304.807576,0.6051789564161905
E01000627,6.0,0.0,0.0,6.0,5276.800747,1.1370525982833741
E01000628,0.0,0.0,0.0,0.0,6328.455892,0.0
E01000629,0.0,0.0,0.0,0.0,4862.514989,0.0
E01000630,1.0,1.0,0.0,2.0,3054.433477,0.6547859087651035
E01000631,0.0,3.0,0.0,3.0,2998.386208,1.0005382201918134
E01000632,0.0,6.0,0.0,6.0,2869.921653,2.090649406309769
E01000633,4.0,8.0,0.0,12.0,3238.870641,3.7049951449419436
E01000634,1.0,1.0,0.0,2.0,3166.299447,0.6316521963502083
E01000636,10.0,5.0,0.0,15.0,2951.295383,5.082513965360003
E01000637,0.0,0.0,0.0,0.0,1330.617702,0.0
E01000638,1.0,0.0,0.0,1.0,5837.411403,0.17130880984096367
E01000639,0.0,0.0,0.0,0.0,1739.839622,0.0
E01000640,6.0,1.0,0.0,7.0,2518.089371,2.7798854483151705
E01000641,2.0,0.0,0.0,2.0,1981.055841,1.0095626577544816
E01000642,5.0,0.0,0.0,5.0,3207.822461,1.5586897531858137
E01000643,0.0,0.0,0.0,0.0,8105.743504,0.0
E01000644,1.0,0.0,0.0,1.0,2193.989405,0.45579071517895503
E01000645,0.0,0.0,0.0,0.0,8758.325509,0.0
E01000646,4.0,0.0,0.0,4.0,4898.246397,0.8166187806415489
E01000647,0.0,0.0,0.0,0.0,4451.610238,0.0
E01000648,6.0,0.0,0.0,6.0,5467.243384,1.0974451983533644
E01000649,0.0,2.0,0.0,2.0,10095.62769,0.19810556227039314
E01000650,1.0,0.0,0.0,1.0,8790.398545,0.11376048479267216
E01000651,0.0,0.0,0.0,0.0,4481.059597,0.0
E01000652,2.0,0.0,0.0,2.0,5682.346363,0.3519672811609636
E01000653,2.0,0.0,0.0,2.0,6480.970964,0.30859573528556855
E01000654,0.0,0.0,0.0,0.0,5120.17355,0.0
E01000655,0.0,0.0,0.0,0.0,3458.037951,0.0
E01000656,0.0,0.0,0.0,0.0,13333.8842,0.0
E01000657,0.0,0.0,0.0,0.0,4515.288659,0.0
E01000658,0.0,0.0,0.0,0.0,12207.21185,0.0
E01000659,0.0,0.0,0.0,0.0,3922.920803,0.0
E01000661,0.0,0.0,0.0,0.0,9141.068516,0.0
E01000662,0.0,0.0,0.0,0.0,5893.718562,0.0
E01000663,0.0,0.0,0.0,0.0,4589.710048,0.0
E01000664,0.0,0.0,0.0,0.0,4382.337717,0.0
E01000665,0.0,0.0,0.0,0.0,8414.797817,0.0
E01000666,5.0,0.0,0.0,5.0,20678.66525,0.2417951032888837
E01000667,3.0,0.0,0.0,3.0,8888.194489,0.33752636755561444
E01000668,0.0,0.0,0.0,0.0,6514.299168,0.0
E01000669,0.0,0.0,0.0,0.0,2933.245993,0.0
E01000670,2.0,0.0,0.0,2.0,5913.265436,0.33822259826592366
E01000671,4.0,0.0,0.0,4.0,4625.49732,0.8647718771135294
E01000672,0.0,0.0,0.0,0.0,4841.808558,0.0
E01000673,0.0,0.0,0.0,0.0,4068.580255,0.0
E01000674,2.0,0.0,0.0,2.0,4451.464063,0.4492903843981903
E01000676,12.0,0.0,0.0,12.0,6714.909206,1.7870680945734294
E01000677,2.0,0.0,0.0,2.0,4684.920854,0.4269015555070464
E01000678,1.0,0.0,0.0,1.0,6316.916845,0.1583050758047457
E01000679,0.0,0.0,0.0,0.0,3984.018941,0.0
E01000680,0.0,0.0,0.0,0.0,43257.22022,0.0
E01000681,0.0,0.0,0.0,0.0,4083.793781,0.0
E01000682,0.0,0.0,0.0,0.0,5014.772838,0.0
E01000683,0.0,0.0,0.0,0.0,4875.999859,0.0
E01000684,0.0,0.0,0.0,0.0,6259.831929,0.0
E01000685,0.0,0.0,0.0,0.0,6819.379129,0.0
E01000686,0.0,0.0,0.0,0.0,7712.476329,0.0
E01000687,0.0,0.0,0.0,0.0,6863.74708,0.0
E01000688,0.0,0.0,0.0,0.0,5394.21837,0.0
E01000689,0.0,0.0,0.0,0.0,10424.59046,0.0
E01000690,0.0,0.0,0.0,0.0,4529.874921,0.0
E01000691,0.0,0.0,0.0,0.0,4307.163234,0.0
E01000692,1.0,0.0,0.0,1.0,6446.598082,0.15512057480241717
E01000693,0.0,2.0,0.0,2.0,16915.9983,0.11823127222707276
E01000694,0.0,0.0,0.0,0.0,8678.763692,0.0
E01000695,0.0,0.0,0.0,0.0,6706.308473,0.0
E01000696,1.0,0.0,0.0,1.0,14104.45121,0.070899603615276
E01000697,0.0,0.0,0.0,0.0,7675.491486,0.0
E01000698,0.0,1.0,0.0,1.0,7851.734546,0.12736039331709725
E01000699,1.0,0.0,0.0,1.0,1949.119028,0.5130522998516435
E01000700,0.0,0.0,0.0,0.0,2929.86761,0.0
E01000701,0.0,0.0,0.0,0.0,2068.255791,0.0
E01000702,0.0,0.0,0.0,0.0,1903.698167,0.0
E01000703,2.0,0.0,0.0,2.0,4015.767703,0.49803677600820623
E01000704,0.0,0.0,0.0,0.0,6087.852219,0.0
E01000705,0.0,0.0,0.0,0.0,2271.173775,0.0
E01000706,0.0,0.0,0.0,0.0,4144.965736,0.0
E01000707,0.0,0.0,0.0,0.0,2780.161268,0.0
E01000708,0.0,0.0,0.0,0.0,5019.974574,0.0
E01000709,1.0,0.0,0.0,1.0,4462.108811,0.22410928158784427
E01000710,0.0,0.0,0.0,0.0,7195.014628,0.0
E01000711,0.0,0.0,0.0,0.0,5148.511583,0.0
E01000712,0.0,0.0,0.0,0.0,5552.809956,0.0
E01000713,0.0,0.0,0.0,0.0,6117.440679,0.0
E01000714,6.0,0.0,0.0,6.0,8886.2687,0.6751990292618543
E01000715,0.0,0.0,0.0,0.0,5771.406669,0.0
E01000716,0.0,0.0,0.0,0.0,5488.529101,0.0
E01000717,2.0,0.0,0.0,2.0,5517.301219,0.36249606838803267
E01000718,0.0,0.0,0.0,0.0,4776.867193,0.0
E01000719,0.0,0.0,0.0,0.0,6254.932925,0.0
E01000720,0.0,0.0,0.0,0.0,43049.37624,0.0
E01000721,0.0,0.0,0.0,0.0,3561.569807,0.0
E01000722,2.0,0.0,0.0,2.0,9088.332736,0.22006236546311236
E01000723,0.0,0.0,0.0,0.0,4664.222834,0.0
E01000724,0.0,0.0,0.0,0.0,4652.867929,0.0
E01000725,0.0,0.0,0.0,0.0,5605.322173,0.0
E01000726,0.0,0.0,0.0,0.0,3904.460978,0.0
E01000727,2.0,1.0,0.0,3.0,6034.263119,0.4971609525202741
E01000728,0.0,0.0,0.0,0.0,16568.90064,0.0
E01000729,1.0,0.0,0.0,1.0,4342.698487,0.2302715703136035
E01000730,1.0,1.0,0.0,2.0,5234.740379,0.3820628828171347
E01000731,0.0,0.0,0.0,0.0,3008.040366,0.0
E01000732,0.0,0.0,0.0,0.0,4320.699799,0.0
E01000733,0.0,0.0,0.0,0.0,5703.51165,0.0
E01000734,0.0,0.0,0.0,0.0,3347.060263,0.0
E01000735,2.0,0.0,0.0,2.0,6584.76618,0.30373136195399425
E01000736,0.0,0.0,0.0,0.0,4088.147844,0.0
E01000737,0.0,0.0,0.0,0.0,4361.730598,0.0
E01000738,2.0,0.0,0.0,2.0,7581.706046,0.2637928703467964
E01000739,0.0,0.0,0.0,0.0,3461.887336,0.0
E01000741,2.0,0.0,0.0,2.0,2575.980986,0.7764032463242724
E01000742,0.0,0.0,0.0,0.0,4479.597842,0.0
E01000743,0.0,0.0,0.0,0.0,3209.052219,0.0
E01000744,0.0,0.0,0.0,0.0,2122.515475,0.0
E01000745,1.0,0.0,0.0,1.0,8058.471156,0.12409301722888738
E01000746,1.0,1.0,0.0,2.0,3664.314177,0.5458047272675222
E01000747,0.0,0.0,0.0,0.0,43649.44432,0.0
E01000748,0.0,0.0,0.0,0.0,42989.99746,0.0
E01000749,0.0,0.0,0.0,0.0,36013.88751,0.0
E01000750,0.0,0.0,0.0,0.0,3749.994382,0.0
E01000751,7.0,0.0,0.0,7.0,12090.1415,0.578984125206475
E01000752,0.0,0.0,0.0,0.0,10374.10581,0.0
E01000753,0.0,0.0,0.0,0.0,7288.168061,0.0
E01000754,0.0,0.0,0.0,0.0,5728.949241,0.0
E01000755,0.0,0.0,0.0,0.0,4669.285087,0.0
E01000756,0.0,0.0,0.0,0.0,9711.498315,0.0
E01000757,0.0,0.0,0.0,0.0,5464.055711,0.0
E01000758,0.0,0.0,0.0,0.0,4751.427966,0.0
E01000759,1.0,0.0,0.0,1.0,18665.47605,0.053574845737727646
E01000760,0.0,0.0,0.0,0.0,5833.739075,0.0
E01000761,2.0,0.0,0.0,2.0,5229.738583,0.38242829316579624
E01000762,0.0,0.0,0.0,0.0,5547.763178,0.0
E01000763,0.0,0.0,0.0,0.0,5742.776944,0.0
E01000764,0.0,0.0,0.0,0.0,7359.274209,0.0
E01000765,0.0,0.0,0.0,0.0,18332.59762,0.0
E01000766,0.0,0.0,0.0,0.0,4496.274094,0.0
E01000767,0.0,0.0,0.0,0.0,4790.271755,0.0
E01000768,0.0,0.0,0.0,0.0,6294.821915,0.0
E01000769,0.0,0.0,0.0,0.0,8277.387252,0.0
E01000770,1.0,0.0,0.0,1.0,6450.369872,0.15502986958016723
E01000771,0.0,0.0,0.0,0.0,5188.295301,0.0
E01000772,0.0,0.0,0.0,0.0,5578.595334,0.0
E01000773,0.0,0.0,0.0,0.0,5803.03367,0.0
E01000774,0.0,0.0,0.0,0.0,6629.910299,0.0
E01000775,0.0,0.0,0.0,0.0,12539.68164,0.0
E01000777,0.0,0.0,0.0,0.0,6007.265025,0.0
E01000778,0.0,0.0,0.0,0.0,5582.926416,0.0
E01000779,0.0,0.0,0.0,0.0,7287.219162,0.0
E01000780,0.0,0.0,0.0,0.0,3187.493677,0.0
E01000781,2.0,0.0,0.0,2.0,2441.700234,0.8191013672155794
E01000782,0.0,0.0,0.0,0.0,2862.343133,0.0
E01000783,0.0,0.0,0.0,0.0,3585.186703,0.0
E01000784,1.0,0.0,0.0,1.0,3348.211829,0.29866688581010925
E01000785,0.0,0.0,0.0,0.0,2992.710793,0.0
E01000786,0.0,0.0,0.0,0.0,8061.23823,0.0
E01000787,0.0,0.0,0.0,0.0,4639.634361,0.0
E01000788,3.0,0.0,0.0,3.0,5971.758248,0.502364609452288
E01000789,0.0,0.0,0.0,0.0,2885.904256,0.0
E01000790,0.0,0.0,0.0,0.0,8569.336642,0.0
E01000791,5.0,0.0,0.0,5.0,5369.927542,0.9311112600483576
E01000792,0.0,0.0,0.0,0.0,3941.461858,0.0
E01000793,5.0,0.0,0.0,5.0,5003.914112,0.9992177899315631
E01000794,0.0,0.0,0.0,0.0,4775.278966,0.0
E01000795,0.0,0.0,0.0,0.0,4104.444365,0.0
E01000796,0.0,0.0,0.0,0.0,2374.616773,0.0
E01000797,5.0,0.0,0.0,5.0,6722.931219,0.7437232119628502
E01000798,0.0,0.0,0.0,0.0,2425.200245,0.0
E01000799,0.0,0.0,0.0,0.0,3859.065492,0.0
E01000800,0.0,0.0,0.0,0.0,4000.600638,0.0
E01000801,3.0,0.0,0.0,3.0,3449.212667,0.869763708310074
E01000802,0.0,0.0,0.0,0.0,2888.509776,0.0
E01000803,0.0,0.0,0.0,0.0,2364.07986,0.0
E01000804,4.0,0.0,0.0,4.0,5994.586873,0.6672686683408083
E01000805,1.0,0.0,0.0,1.0,2947.409425,0.33928099419034735
E01000806,2.0,0.0,0.0,2.0,2512.211175,0.7961114176637639
E01000807,0.0,0.0,0.0,0.0,5641.689153,0.0
E01000808,0.0,0.0,0.0,0.0,4323.219871,0.0
E01000809,0.0,0.0,0.0,0.0,4948.68415,0.0
E01000810,0.0,0.0,0.0,0.0,4396.829806,0.0
E01000811,0.0,0.0,0.0,0.0,4355.251042,0.0
E01000812,0.0,0.0,0.0,0.0,5259.718957,0.0
E01000813,0.0,0.0,0.0,0.0,4721.699776,0.0
E01000814,0.0,0.0,0.0,0.0,5124.710396,0.0
E01000815,0.0,0.0,0.0,0.0,4452.065489,0.0
E01000816,0.0,0.0,0.0,0.0,4374.945614,0.0
E01000818,0.0,0.0,0.0,0.0,6206.304298,0.0
E01000819,0.0,0.0,0.0,0.0,5001.645618,0.0
E01000820,0.0,0.0,0.0,0.0,5275.117083,0.0
E01000822,0.0,0.0,0.0,0.0,3443.355846,0.0
E01000823,0.0,0.0,0.0,0.0,4313.431732,0.0
E01000824,0.0,0.0,0.0,0.0,3080.486422,0.0
E01000825,0.0,0.0,0.0,0.0,3791.562705,0.0
E01000826,0.0,0.0,0.0,0.0,5417.274766,0.0
E01000827,2.0,0.0,0.0,2.0,5947.922511,0.3362518587458444
E01000828,1.0,0.0,0.0,1.0,5171.426406,0.1933702467156409
E01000829,0.0,0.0,0.0,0.0,5019.738227,0.0
E01000830,0.0,0.0,0.0,0.0,6933.036507,0.0
E01000831,0.0,0.0,0.0,0.0,5275.764961,0.0
E01000832,1.0,0.0,0.0,1.0,5709.202973,0.17515579753061966
E01000833,0.0,1.0,0.0,1.0,3569.280853,0.2801684824435977
E01000834,0.0,0.0,0.0,0.0,4507.536962,0.0
E01000835,1.0,0.0,0.0,1.0,6220.586408,0.16075654840417417
E01000836,0.0,0.0,0.0,0.0,4884.462901,0.0
E01000837,0.0,0.0,0.0,0.0,5689.24248,0.0
E01000838,0.0,0.0,0.0,0.0,6642.862086,0.0
E01000839,0.0,0.0,0.0,0.0,3264.62034,0.0
E01000840,0.0,0.0,0.0,0.0,7201.370987,0.0
E01000841,0.0,0.0,0.0,0.0,6002.760495,0.0
E01000842,0.0,0.0,0.0,0.0,1617.363478,0.0
E01000843,1.0,0.0,0.0,1.0,1520.931004,0.6574920212488481
E01000844,1.0,0.0,0.0,1.0,2032.479023,0.49200999797969375
E01000845,1.0,0.0,0.0,1.0,2367.541774,0.42237903085041834
E01000846,3.0,0.0,0.0,3.0,2140.417896,1.4015954574134246
E01000847,3.0,0.0,0.0,3.0,2412.433244,1.2435577263998274
E01000848,2.0,0.0,0.0,2.0,2258.055126,0.8857179689598065
E01000849,2.0,0.0,0.0,2.0,1766.408861,1.1322406970194654
E01000850,21.0,11.0,0.0,32.0,4541.982653,7.045381377417603
E01000851,6.0,1.0,0.0,7.0,4139.7851,1.6909090281038983
E01000853,6.0,0.0,0.0,6.0,1419.442818,4.227010714284371
E01000855,21.0,6.0,0.0,27.0,4917.392038,5.4907153611818655
E01000856,11.0,0.0,0.0,11.0,2691.666157,4.0866880803153025
E01000857,0.0,0.0,0.0,0.0,1572.598202,0.0
E01000858,15.0,0.0,0.0,15.0,3684.424969,4.071191604173498
E01000859,0.0,1.0,0.0,1.0,2252.984941,0.4438556076438506
E01000860,3.0,0.0,0.0,3.0,2764.006853,1.0853808111017733
E01000861,7.0,2.0,0.0,9.0,2120.446482,4.244389130496339
E01000862,10.0,0.0,0.0,10.0,2999.253938,3.3341624973136907
E01000863,16.0,2.0,0.0,18.0,3025.60529,5.949222808240132
E01000866,3.0,0.0,0.0,3.0,3163.501545,0.948316274648761
E01000867,14.0,0.0,0.0,14.0,1924.203661,7.275737118556496
E01000868,1.0,0.0,0.0,1.0,803.2322611,1.2449699152154736
E01000869,7.0,0.0,0.0,7.0,2824.278023,2.478509531637566
E01000870,6.0,0.0,0.0,6.0,2103.373094,2.852560973188906
E01000871,3.0,0.0,0.0,3.0,5505.066579,0.5449525372579512
E01000872,1.0,0.0,0.0,1.0,2102.937389,0.4755253319622251
E01000873,0.0,0.0,0.0,0.0,2143.596129,0.0
E01000874,4.0,0.0,0.0,4.0,1657.351389,2.4134893943121436
E01000875,3.0,0.0,0.0,3.0,1818.763629,1.6494721755841755
E01000876,1.0,0.0,0.0,1.0,1597.742349,0.6258831410620637
E01000877,3.0,0.0,0.0,3.0,2011.84847,1.4911659822968675
E01000878,5.0,0.0,0.0,5.0,2754.417774,1.815265660567873
E01000879,1.0,0.0,0.0,1.0,2748.892319,0.36378289287220344
E01000880,1.0,0.0,0.0,1.0,2596.483982,0.3851362099410017
E01000881,5.0,0.0,0.0,5.0,2647.590592,1.8885095056267673
E01000882,0.0,0.0,0.0,0.0,2256.660243,0.0
